BATCH_STEP_EXECUTION,COMMIT_COUNT,bigint
BATCH_STEP_EXECUTION,END_TIME,datetime
BATCH_STEP_EXECUTION,EXIT_CODE,varchar
BATCH_STEP_EXECUTION,EXIT_MESSAGE,varchar
BATCH_STEP_EXECUTION,FILTER_COUNT,bigint
BATCH_STEP_EXECUTION,JOB_EXECUTION_ID,bigint
BATCH_STEP_EXECUTION,LAST_UPDATED,datetime
BATCH_STEP_EXECUTION,PROCESS_SKIP_COUNT,bigint
BATCH_STEP_EXECUTION,READ_COUNT,bigint
BATCH_STEP_EXECUTION,READ_SKIP_COUNT,bigint
BATCH_STEP_EXECUTION,ROLLBACK_COUNT,bigint
BATCH_STEP_EXECUTION,START_TIME,datetime
BATCH_STEP_EXECUTION,STATUS,varchar
BATCH_STEP_EXECUTION,STEP_EXECUTION_ID,bigint
BATCH_STEP_EXECUTION,STEP_NAME,varchar
BATCH_STEP_EXECUTION,VERSION,bigint
BATCH_STEP_EXECUTION,WRITE_COUNT,bigint
BATCH_STEP_EXECUTION,WRITE_SKIP_COUNT,bigint
BATCH_STEP_EXECUTION_CONTEXT,SERIALIZED_CONTEXT,text
BATCH_STEP_EXECUTION_CONTEXT,SHORT_CONTEXT,varchar
BATCH_STEP_EXECUTION_CONTEXT,STEP_EXECUTION_ID,bigint
BATCH_STEP_EXECUTION_SEQ,ID,bigint
BATCH_STEP_EXECUTION_SEQ,UNIQUE_KEY,char
DFM_DELETED_FLOWS,DELETED_TIME,datetime
DFM_DELETED_FLOWS,FILE_PATH,varchar
DFM_DELETED_FLOWS,ID,bigint
DFM_DELETED_FLOWS,IP,varchar
DFM_DELETED_FLOWS,MESSAGE,varchar
DFM_DELETED_FLOWS,TASK_NAME,varchar
DFM_DELETED_FLOWS,USERNAME,varchar
DFM_DELETED_FLOWS,WORKFLOW_NAME,varchar
DFM_DELETED_FLOWS,WORKSHEET_NAME,varchar
DFM_HOLD_RELEASE_MYQUEUE,ID,bigint
DFM_HOLD_RELEASE_MYQUEUE,QUEUE_DATA,text
DFM_HOLD_RELEASE_MYQUEUE,USERNAME,varchar
DFM_HOLD_V3_REFERENCE,ACTION,varchar
DFM_HOLD_V3_REFERENCE,ACTION_TS,datetime
DFM_HOLD_V3_REFERENCE,ACTION_USER,varchar
DFM_HOLD_V3_REFERENCE,ADD_DATA1,varchar
DFM_HOLD_V3_REFERENCE,ADD_DATA2,varchar
DFM_HOLD_V3_REFERENCE,ADD_DATA3,varchar
DFM_HOLD_V3_REFERENCE,ADD_DATA4,varchar
DFM_HOLD_V3_REFERENCE,ADD_DATA5,varchar
DFM_HOLD_V3_REFERENCE,BATCH_ID,bigint
DFM_HOLD_V3_REFERENCE,CREATED_TS,datetime
DFM_HOLD_V3_REFERENCE,ENTRY_ID,bigint
DFM_HOLD_V3_REFERENCE,EXPIRY_TS,datetime
DFM_HOLD_V3_REFERENCE,HOLD_ID,varchar
DFM_HOLD_V3_REFERENCE,ID,bigint
DFM_HOLD_V3_REFERENCE,ITEM_EXTREF1,varchar
DFM_HOLD_V3_REFERENCE,ITEM_EXTREF2,varchar
DFM_HOLD_V3_REFERENCE,ITEM_SUBTYPE1,varchar
DFM_HOLD_V3_REFERENCE,ITEM_SUBTYPE2,varchar
DFM_HOLD_V3_REFERENCE,ITEM_SUBTYPE3,varchar
DFM_HOLD_V3_REFERENCE,ITEM_TYPE,varchar
DFM_HOLD_V3_REFERENCE,OWNER,varchar
DFM_HOLD_V3_REFERENCE,PROCESSED,char
DFM_HOLD_V3_REFERENCE,QUEUE_NAME,varchar
DFM_HOLD_V3_REFERENCE,TASK_ID,bigint
DFM_SEQ_READ_DATA,next_val,bigint
DFM_SEQ_WRITE_DATA,next_val,bigint
DISPLAYABLE_APP_FIELDS,APP_FIELDS,varchar
DISPLAYABLE_APP_FIELDS,FIELD_ORDER,int
DISPLAYABLE_APP_FIELDS,ID,bigint
DISPLAYABLE_APP_FIELDS_UI,APP_FIELDS_UI,varchar
DISPLAYABLE_APP_FIELDS_UI,FIELD_ORDER,int
DISPLAYABLE_APP_FIELDS_UI,ID,bigint
DISPLAYABLE_TABLE_ADD_FIELDS,FIELD_ORDER,int
DISPLAYABLE_TABLE_ADD_FIELDS,ID,bigint
DISPLAYABLE_TABLE_ADD_FIELDS,TABLE_ADD_FIELDS,varchar
DISPLAYABLE_TABLE_ADD_FIELDS_UI,FIELD_ORDER,int
DISPLAYABLE_TABLE_ADD_FIELDS_UI,ID,bigint
DISPLAYABLE_TABLE_ADD_FIELDS_UI,TABLE_ADD_FIELDS_UI,varchar
DISPLAYABLE_TABLE_FIELDS,FIELD_ORDER,int
DISPLAYABLE_TABLE_FIELDS,ID,bigint
DISPLAYABLE_TABLE_FIELDS,TABLE_FIELDS,varchar
DISPLAYABLE_TABLE_FIELDS_UI,FIELD_ORDER,int
DISPLAYABLE_TABLE_FIELDS_UI,ID,bigint
DISPLAYABLE_TABLE_FIELDS_UI,TABLE_FIELDS_UI,varchar
HOUSE_KEEPING_JOB,ARCHIVE_TABLE,varchar
HOUSE_KEEPING_JOB,CRON_EXPRESSION,varchar
HOUSE_KEEPING_JOB,DATABASE_NAME,varchar
HOUSE_KEEPING_JOB,DATE_FROM,datetime
HOUSE_KEEPING_JOB,DATE_TO,datetime
HOUSE_KEEPING_JOB,ERROR_LOGS,longtext
HOUSE_KEEPING_JOB,HORIZON_COUNT,int
HOUSE_KEEPING_JOB,ID,bigint
HOUSE_KEEPING_JOB,INTERVAL_ID,bigint
HOUSE_KEEPING_JOB,JOB_KEY,varchar
HOUSE_KEEPING_JOB,JOB_NAME,varchar
HOUSE_KEEPING_JOB,LOGIC,varchar
HOUSE_KEEPING_JOB,METHOD,varchar
HOUSE_KEEPING_JOB,PROCESS,varchar
HOUSE_KEEPING_JOB,SCHEDULED_TIME,varchar
HOUSE_KEEPING_JOB,SCHEDULER,varchar
HOUSE_KEEPING_JOB,SOURCE_PATH,varchar
HOUSE_KEEPING_JOB,START_TIME,varchar
HOUSE_KEEPING_JOB,STATUS,varchar
HOUSE_KEEPING_JOB,TABLENAME,varchar
HOUSE_KEEPING_JOB,TARGET_PATH,varchar
HOUSE_KEEPING_JOB,UNIT,varchar
LOS_ADMIN_ACCESS_ITEMS,ACCESS_ITEMS,varchar
LOS_ADMIN_ACCESS_ITEMS,LOS_ADMIN_ACCESS_TEMPLATE_ID,int
LOS_ADMIN_ACCESS_TEMPLATE,CREATED_BY,varchar
LOS_ADMIN_ACCESS_TEMPLATE,CREATED_TS,datetime
LOS_ADMIN_ACCESS_TEMPLATE,DESCRIPTION,longtext
LOS_ADMIN_ACCESS_TEMPLATE,ID,bigint
LOS_ADMIN_ACCESS_TEMPLATE,LAST_UPDATED_BY,varchar
LOS_ADMIN_ACCESS_TEMPLATE,NAME,varchar
LOS_ADMIN_ACCESS_TEMPLATE,SYSTEM_DEFINED,char
LOS_ADMIN_ACCESS_TEMPLATE,UPDATED_DATE_TIME,datetime
LOS_ADMIN_ACCESS_TEMPLATE,UPDATED_DETAILS,text
LOS_ADMIN_ACCESS_TEMPLATE,UPDATED_USER,varchar
LOS_ADMIN_AUTO_ASSIGN,AUTO_ASSIGN,bit
LOS_ADMIN_AUTO_ASSIGN,AUTO_ASSIGN_SECONDS,bigint
LOS_ADMIN_AUTO_ASSIGN,CREATED_BY,varchar
LOS_ADMIN_AUTO_ASSIGN,ID,bigint
LOS_ADMIN_AUTO_ASSIGN,MODULE_DESCRIPTION,varchar
LOS_ADMIN_AUTO_ASSIGN,MODULE_ENUM,varchar
LOS_ADMIN_AUTO_ASSIGN,MODULE_NAME,varchar
LOS_ADMIN_AUTO_ASSIGN,PRODUCT_NAME,varchar
LOS_ADMIN_AUTO_ASSIGN_MODULE_GROUPS,GROUP_ID,bigint
LOS_ADMIN_AUTO_ASSIGN_MODULE_GROUPS,MODULE_ID,bigint
LOS_ADMIN_DOWNLOAD_JOBS,FILE_PATH,varchar
LOS_ADMIN_DOWNLOAD_JOBS,id,bigint
LOS_ADMIN_DOWNLOAD_JOBS,IS_READY,char
LOS_ADMIN_DOWNLOAD_JOBS,ITEMS_PROCESSED,int
LOS_ADMIN_DOWNLOAD_JOBS,ITEMS_TOTAL,int
LOS_ADMIN_DOWNLOAD_JOBS,PROGRESS,int
LOS_ADMIN_DOWNLOAD_JOBS,PROGRESS_STAGE,varchar
LOS_ADMIN_DOWNLOAD_JOBS,READY_TIME,datetime
LOS_ADMIN_DOWNLOAD_JOBS,REQUEST_TIME,datetime
LOS_ADMIN_DOWNLOAD_JOBS,TYPE,varchar
LOS_ADMIN_DOWNLOAD_JOBS,USERNAME,varchar
LOS_ADMIN_FIELD_MATCH,ID,bigint
LOS_ADMIN_GROUPS,CREATED_BY_USER,varchar
LOS_ADMIN_GROUPS,CREATED_ON,datetime
LOS_ADMIN_GROUPS,DESCRIPTION,longtext
LOS_ADMIN_GROUPS,FINALIZED_BY_USER,varchar
LOS_ADMIN_GROUPS,ID,bigint
LOS_ADMIN_GROUPS,IS_CHECKED,bit
LOS_ADMIN_GROUPS,NAME,varchar
LOS_ADMIN_GROUPS,SYSTEM_DEFINED,char
LOS_ADMIN_GROUPS,UPDATED_DATE_TIME,datetime
LOS_ADMIN_GROUPS,UPDATED_DETAILS,text
LOS_ADMIN_GROUPS,UPDATED_USER,varchar
LOS_ADMIN_ROLES,CREATED_BY_USER,varchar
LOS_ADMIN_ROLES,CREATED_ON,datetime
LOS_ADMIN_ROLES,DESCRIPTION,longtext
LOS_ADMIN_ROLES,FINALIZED_BY_USER,varchar
LOS_ADMIN_ROLES,ID,bigint
LOS_ADMIN_ROLES,NAME,varchar
LOS_ADMIN_ROLES,ROLETEMPLATE_ID,bigint
LOS_ADMIN_ROLES,SYSTEM_DEFINED,char
LOS_ADMIN_ROLES,UPDATED_DATE_TIME,datetime
LOS_ADMIN_ROLES,UPDATED_DETAILS,text
LOS_ADMIN_ROLES,UPDATED_USER,varchar
LOS_ADMIN_ROLE_ACCESS_TEMPLATE,ACCESS_TEMPLATE_ID,bigint
LOS_ADMIN_ROLE_ACCESS_TEMPLATE,ROLE_ID,bigint
LOS_ADMIN_ROLE_ACCESS_TEMPLATES,ACCESS_TEMPLATE_ID,bigint
LOS_ADMIN_ROLE_ACCESS_TEMPLATES,ROLE_TEMPLATE_ID,bigint
LOS_ADMIN_ROLE_TEMPLATES,CREATED_TS,datetime
LOS_ADMIN_ROLE_TEMPLATES,DESCRIPTION,longtext
LOS_ADMIN_ROLE_TEMPLATES,ID,bigint
LOS_ADMIN_ROLE_TEMPLATES,ROLE_TEMPLATE_NAME,varchar
LOS_ADMIN_SELECT_QUERY_BUILDER,AUTO_REF_ID,int
LOS_ADMIN_SELECT_QUERY_BUILDER,SELECT_QUERY_STRING,varchar
LOS_ADMIN_USERS,ADDRESS_LINE1,varchar
LOS_ADMIN_USERS,ADDRESS_LINE2,varchar
LOS_ADMIN_USERS,ADDRESS_LINE3,varchar
LOS_ADMIN_USERS,ALTERNATIVE_USER,varchar
LOS_ADMIN_USERS,APP_DISTRIBUTION,varchar
LOS_ADMIN_USERS,AZURE_ID,varchar
LOS_ADMIN_USERS,BIRTHDATE,date
LOS_ADMIN_USERS,COUNTRY,varchar
LOS_ADMIN_USERS,COVER_IMAGE,longblob
LOS_ADMIN_USERS,CREATED_BY,varchar
LOS_ADMIN_USERS,CREATED_TIME,datetime
LOS_ADMIN_USERS,CREDIT_HIGHER_LEVEL,varchar
LOS_ADMIN_USERS,CREDIT_LIMIT,varchar
LOS_ADMIN_USERS,CREDIT_REVIEW_LEAVE,varchar
LOS_ADMIN_USERS,DESIGNATION,varchar
LOS_ADMIN_USERS,EMAIL_ID,varchar
LOS_ADMIN_USERS,EMAIL_VERIFIED,char
LOS_ADMIN_USERS,FAILED_LOGINS,int
LOS_ADMIN_USERS,FIRST_NAME,varchar
LOS_ADMIN_USERS,GENDER,varchar
LOS_ADMIN_USERS,ID,bigint
LOS_ADMIN_USERS,INITIAL,varchar
LOS_ADMIN_USERS,IS_LOCKED,char
LOS_ADMIN_USERS,IS_SUSPENDED,char
LOS_ADMIN_USERS,LAST_LOGIN_TIMESTAMP,datetime
LOS_ADMIN_USERS,LAST_NAME,varchar
LOS_ADMIN_USERS,LAST_UPDATED_BY,varchar
LOS_ADMIN_USERS,LDAP_ID,varchar
LOS_ADMIN_USERS,LOAN_TYPE,varchar
LOS_ADMIN_USERS,LOCAL_ACCOUNT,char
LOS_ADMIN_USERS,MOBILE_NO,varchar
LOS_ADMIN_USERS,MOBILE_VERIFIED,char
LOS_ADMIN_USERS,PASSWORD,varchar
LOS_ADMIN_USERS,PINCODE,bigint
LOS_ADMIN_USERS,PROFILE_IMAGE,longblob
LOS_ADMIN_USERS,SALT,varchar
LOS_ADMIN_USERS,SUPERVISOR_NAME,varchar
LOS_ADMIN_USERS,SYSTEM_DEFINED,char
LOS_ADMIN_USERS,TEAM,varchar
LOS_ADMIN_USERS,TL_TAGGING,varchar
LOS_ADMIN_USERS,UPDATED_DATE_TIME,datetime
LOS_ADMIN_USERS,UPDATED_DETAILS,text
LOS_ADMIN_USERS,UPDATED_USER,varchar
LOS_ADMIN_USERS,USER_RANK,varchar
LOS_ADMIN_USERS,USERNAME,varchar
LOS_ADMIN_USERS_GROUPS,GROUP_ID,bigint
LOS_ADMIN_USERS_GROUPS,USER_ID,bigint
LOS_ADMIN_USERS_ROLES,ROLE_ID,bigint
LOS_ADMIN_USERS_ROLES,USER_ID,bigint
LOS_ALERT_CONFIG_OBJECTMODELSCHEMA,CREATED_BY,varchar
LOS_ALERT_CONFIG_OBJECTMODELSCHEMA,CREATED_ON,tinyblob
LOS_ALERT_CONFIG_OBJECTMODELSCHEMA,ID,bigint
LOS_ALERT_CONFIG_OBJECTMODELSCHEMA,NAME,varchar
LOS_ALERT_CONFIG_OBJECTMODELSCHEMA,PARENT,bigint
LOS_ALERT_CONFIG_OBJECTMODELSCHEMA,TYPE,varchar
LOS_ALERT_CONFIG_OBJECTMODELSCHEMA_CHILDREN,FROM_OBJECTMODELSCHEMA_ID,bigint
LOS_ALERT_CONFIG_OBJECTMODELSCHEMA_CHILDREN,ID,bigint
LOS_ALERT_CONFIG_OBJECTMODELSCHEMA_CHILDREN,TO_OBJECTMODELSCHEMA_ID,bigint
LOS_APPLICANT_COLLATRAL_TYPE,APPLICANT_ID,bigint
LOS_APPLICANT_COLLATRAL_TYPE,COLLATRAL_TYPE,varchar
LOS_APPLICATION_AUDIT_DETAILS,APPLICATION_ID,bigint
LOS_APPLICATION_AUDIT_DETAILS,CREATED_TIMESTAMP,datetime
LOS_APPLICATION_AUDIT_DETAILS,ID,bigint
LOS_APPLICATION_AUDIT_DETAILS,REMARKS,varchar
LOS_APPLICATION_AUDIT_DETAILS,SOURCE,varchar
LOS_APPLICATION_AUDIT_DETAILS,SPECIAL_HANDLING,varchar
LOS_APPLICATION_AUDIT_DETAILS,STAGE,varchar
LOS_APPLICATION_TABLE_FIELDS,APPLICATION_FIELDS,varchar
LOS_APPLICATION_TABLE_FIELDS,FIELD_ORDER,int
LOS_APPLICATION_TABLE_FIELDS,ID,bigint
LOS_APPLICATION_TABLE_FIELDS_MULTIPLE,APPLICATION_FIELDS_MULTIPLE,varchar
LOS_APPLICATION_TABLE_FIELDS_MULTIPLE,FIELD_ORDER,int
LOS_APPLICATION_TABLE_FIELDS_MULTIPLE,ID,bigint
LOS_APPLICATION_TABLE_FIELDS_MULTIPLE_UI,APPLICATION_FIELDS_MULTIPLE_UI,varchar
LOS_APPLICATION_TABLE_FIELDS_MULTIPLE_UI,FIELD_ORDER,int
LOS_APPLICATION_TABLE_FIELDS_MULTIPLE_UI,ID,bigint
LOS_APPLICATION_TABLE_FIELDS_UI,APPLICATION_FIELDS_UI,varchar
LOS_APPLICATION_TABLE_FIELDS_UI,FIELD_ORDER,int
LOS_APPLICATION_TABLE_FIELDS_UI,ID,bigint
LOS_APPLICATION_TIME_DETAILS,APPLICATION_ID,bigint
LOS_APPLICATION_TIME_DETAILS,CAMM_ADDRESS_MATCHING_RESULT_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CAMM_ADDRESS_MATCHING_RESULT_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CAMM_MOBILE_NO_MATCHING_RESULT_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CAMM_MOBILE_NO_MATCHING_RESULT_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CARDED_ENGINE_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CARDED_ENGINE_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CHATBOT_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CHATBOT_MOBILE_NUMBER_DUP_MATCHING_RESULT_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CHATBOT_MOBILE_NUMBER_DUP_MATCHING_RESULT_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CHATBOT_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CHATBOT_ROUTE_TAGGING_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CHATBOT_ROUTE_TAGGING_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CI_EMAIL_MOBILE_VERIFICATION_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CI_EMAIL_MOBILE_VERIFICATION_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CI_REQUIREMENT_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CI_REQUIREMENT_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CIBI_ADDRESS_NAME_DUP_MATCHING_RESULT_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CIBI_ADDRESS_NAME_DUP_MATCHING_RESULT_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CIBI_COMPANY_NAME_DUP_MATCHING_RESULT_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CIBI_COMPANY_NAME_DUP_MATCHING_RESULT_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CIBI_NAME_DUP_MATCHING_RESULT_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CIBI_NAME_DUP_MATCHING_RESULT_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CIBI_ROUTING_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CIBI_ROUTING_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CREDIT_LIMIT_ASSIGNMENT_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CREDIT_LIMIT_ASSIGNMENT_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CREDIT_REVIEW_SCORE_RESULT_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,CREDIT_REVIEW_SCORE_RESULT_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,DE_SCORE_BUREAU_VARIABLE_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,DE_SCORE_BUREAU_VARIABLE_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,DEPOSITOR_NON_DEPOSITOR_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,DEPOSITOR_NON_DEPOSITOR_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,DUPLICATE_MATCH_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,DUPLICATE_MATCH_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,EMPLOYEE_CARD_DUP_MATCH_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,EMPLOYEE_CARD_DUP_MATCH_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,EMPLOYEE_CARD_NFIS_DUP_MATCH_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,EMPLOYEE_CARD_NFIS_DUP_MATCH_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,EMPLOYEE_CARD_NFIS_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,EMPLOYEE_CARD_NFIS_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,EMPLOYEE_CARD_POLICY_DECISION_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,EMPLOYEE_CARD_POLICY_DECISION_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,ETB_NTB_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,ETB_NTB_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,EXISTING_SECURED_APPROVAL_STAGE_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,EXISTING_SECURED_APPROVAL_STAGE_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,FINAL_APPROVAL_CHECKING_RESULT_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,FINAL_APPROVAL_CHECKING_RESULT_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,FRAUD_DUPTEL_REVIEW_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,FRAUD_DUPTEL_REVIEW_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,FRAUD_REVIEW_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,FRAUD_REVIEW_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,ID,bigint
LOS_APPLICATION_TIME_DETAILS,INITIAL_STAGE_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,INITIAL_STAGE_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,LIST_BASED_DUPLICATE_MATCHING_RESULT_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,LIST_BASED_DUPLICATE_MATCHING_RESULT_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,LIST_BASED_NFIS_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,LIST_BASED_NFIS_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,LIST_BASED_POLICY_DECISION_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,LIST_BASED_POLICY_DECISION_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NFIS_ONLY_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NFIS_ONLY_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NFIS_RULES_CHECK_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NFIS_RULES_CHECK_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NFIS_STP_STAGE_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NFIS_STP_STAGE_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NFIS_TU_DECISION_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NFIS_TU_DECISION_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NFIS_TU_DUPLICATE_MATCHING_RESULT_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NFIS_TU_DUPLICATE_MATCHING_RESULT_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NTB_NFIS_DECISION_STAGE_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NTB_NFIS_DECISION_STAGE_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NTB_STP_STAGE,datetime
LOS_APPLICATION_TIME_DETAILS,NTB_STP_STAGE_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NTB_STP_STAGE_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NTB_THICK_THIN_DECISION_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NTB_THICK_THIN_DECISION_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NTH_DE_SCORE_BUREAU_VARIABLE_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NTH_DE_SCORE_BUREAU_VARIABLE_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NTH_QUALIFIED_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NTH_QUALIFIED_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NTH_TAGGING_RESULT_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NTH_TAGGING_RESULT_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NTH_TU_MATCHING_RESULT_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,NTH_TU_MATCHING_RESULT_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,POLICY_DECISION_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,POLICY_DECISION_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,PRB_DUPLICATE_MATCH_IN_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,PRB_DUPLICATE_MATCH_OUT_TIME,datetime
LOS_APPLICATION_TIME_DETAILS,PRB_NFIS_DECISION_IN_TIME,datetime
